Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr14	53274274	53275023	1	443	0	445.601	0	0	0.649315	0	23158	11494	15910	15930	15432	451471	28818
chr14	54790326	54790753	1	1778	0	37.6979	40.6475	180.8	11.8846	30.9899	12353	457	56142	20434	72248	343288	84279
chr14	55346710	55347622	1	941	211.367	356.093	0	87.4	15.7076	21.1077	1768	299	454	454	98	123078	20694
chr14	55677059	55677719	1	606	466.644	115.061	69.985	47.9	13.8034	0	5691	2225	2257	2197	17856	453427	52200
chr14	55956118	55956941	1	930	93.5033	374.354	108.484	368	8.56511	14.2477	7002	8163	30014	30034	77026	398182	107225
chr14	57598849	57599528	1	1417	294.997	65.6469	0	0	3.18091	0	79747	2672	71345	64985	134145	317437	78652
chr14	59428582	59429905	1	568	63.4427	0	28.3117	0	3.8594	19.5726	38510	13691	57239	5318	65654	129768	315478
chr14	60215696	60217589	1	728	253.082	121.164	52.3405	540.8	9.47707	19.8124	20917	16640	72447	21532	118029	655809	252201
chr14	60375389	60376028	1	532	57.0065	39.6308	0	511.8	5.7198	0	26513	3523	56048	9913	9894	576002	199766
chr14	60405388	60405983	1	789	22.7117	0	0	67.4	4.3774	44.518	0	5680	26093	733	18738	546047	169811
chr14	60900007	60902034	1	812	169.292	69.8066	0	305.2	10.5933	22.1631	0	18776	79683	50402	101252	49996	140116
chr14	61056486	61057656	1	676	29.5243	153.002	0	228.7	2.30543	25.761	3075	2799	27374	27344	56133	58755	247639
chr14	62664083	62665004	1	679	10.1141	308.149	204.303	115.4	4.44306	21.1077	79711	8441	79859	15372	79375	96616	406560
chr14	63027816	63028475	1	817	157.228	118.892	84.935	181.1	8.60889	14.2477	1558	3243	443592	47171	443108	460349	770293
chr14	63283557	63284625	1	864	91.3571	46.5662	59.684	0	5.06319	0	998	2808	396440	93580	465411	450914	562982
chr14	64280979	64282273	1	371	0	0	0	56.6	1.86769	0	0	14328	14415	14395	36752	545174	134209
chr14	65217310	65218005	1	752	105.738	0	173.696	299.5	7.04761	7.67552	13079	1685	13440	4731	45112	46393	174097
chr14	66402286	66403059	1	518	124.654	0	91.1235	101.1	4.05639	3.74182	6133	462	23063	3897	452266	5636	192858
chr14	67659370	67660351	1	933	248.396	0	0	70.3	6.71201	5.61272	25274	2970	47545	2926	46565	220387	20424
chr14	68554388	68554995	1	436	39.6811	24.2458	0	40.3	2.58996	16.9341	16953	1093	66564	12578	190866	466984	275584
chr14	69258657	69259078	1	665	184.812	0	52.7974	127.5	14.8467	3.11818	4526	908	698	0	0	198417	62
chr14	69476046	69476415	1	833	381.358	141.598	73.5	411.1	13.0009	7.67552	0	5862	57136	29922	29105	18432	43753
chr14	70891287	70892082	1	1524	211.476	0	96.4127	234.3	12.7236	22.4989	28496	762	7423	134	7153	397894	26757
chr14	71415137	71416153	1	1381	0	29.4423	0	16.3	6.36911	19.6206	21605	4036	40933	4235	38420	125014	2310
chr14	73489704	73490401	1	417	0	186.271	110.951	61.9	6.42747	0	657	3138	3415	3395	2122	213342	0
chr14	73498564	73499149	1	550	102.06	416.138	110.951	230.1	9.43329	13.4322	9517	639	4600	4620	4135	204594	7407
chr14	76738759	76739388	1	753	0	196.115	0	462.5	10.3452	0.431748	9731	2119	4422	4395	4172	18580	65652
chr14	76798621	76800104	1	518	105.738	0	0	192.1	4.58897	6.71608	0	8137	19132	19132	18902	3450	125514
chr14	81923858	81924869	1	294	173.778	15.8523	0	296.7	2.92556	0	5565	2693	11727	4094	6150	11650	17677
chr14	83141087	83142864	1	850	105.738	6.93539	0	124	3.5311	4.22154	1087	5830	198443	385523	1140377	1228879	1151338
chr14	83291646	83292499	1	1179	414.677	419.795	111.716	318.8	20.0558	6.71608	0	944	349002	235888	1290936	1379438	1301897
chr14	83856253	83856789	1	441	105.738	259.257	0	155.9	5.94597	7.67552	1092	407	198007	198047	1855543	1944045	1866504
chr14	84464665	84465770	1	863	237.221	176.357	0	44.9	3.65513	7.67552	6394	219	409721	57226	1935076	2552457	2474916
chr14	85062299	85062919	1	689	242.738	132.771	41.3197	0	6.21591	14.3916	12475	14204	1007355	286	1337927	3150091	3072550
chr14	85606122	85606984	1	408	0	8.91693	45.1456	170.8	2.8672	7.67552	6210	3491	1213312	319330	793862	3011586	3427443
chr14	85706573	85707192	1	663	151.53	411.639	0	108.5	12.1327	15.351	14681	3988	1113104	290924	693654	2911378	3327235
chr14	86126112	86126902	1	553	0	91.1508	0	600.1	1.02139	0	7012	1603	693394	36538	273944	2491668	2907525
chr14	86241698	86242177	1	1263	211.476	589.033	0	156.6	24.3529	21.1077	0	7768	578119	152124	158669	2376393	2792250
chr14	86312702	86315061	1	1094	105.738	0	129.315	369.5	12.6872	34.5399	3385	598	505235	85590	85785	2303509	2719366
chr14	86841814	86842553	1	868	64.3622	5.94462	48.2063	296.2	2.53889	13.3842	9669	4277	21370	157650	439746	1776017	2191874
chr14	86909391	86911131	1	1177	317.214	594.489	110.951	500.6	13.7523	36.4587	0	11107	88947	201309	507323	1707439	2123296
chr14	87413504	87414171	1	2046	84.6377	0	0	214.2	5.23829	0	34043	9486	593060	41480	510009	1204399	1620256
chr14	87519772	87520630	1	1183	0	139.18	0	325.4	7.93039	7.57958	16845	3216	699328	147748	403550	1097940	1513797
chr14	88058371	88059105	1	372	0	118.892	104.83	67.9	7.47076	35.2115	9159	49	178511	57027	133946	559465	975322
chr14	89262244	89263676	1	860	105.738	356.688	110.951	786.3	9.68865	13.0484	0	2556	2940	2193	2375	7042	184045
chr14	89326070	89326484	1	2435	0	0	0	0	0	0	0	1279	35046	8571	34354	48627	247871
chr14	89658071	89659217	1	1434	0	0	403.104	1199.7	11.0165	23.6022	0	3616	15139	6612	26023	176348	4149
chr14	89827071	89829168	1	542	141.597	60.437	0	439.3	3.96884	2.3986	0	8734	2328	2348	1586	345348	10249
chr14	91160818	91161809	1	674	206.417	61.8604	99.7602	40.3	7.42699	0	6757	2212	2188	2227	62548	27253	287860
chr14	91973507	91974195	1	783	24.8254	69.3539	81.8743	99.5	7.28107	0	1728	1616	2561	1561	0	38632	2191
chr14	92008937	92009630	1	1423	111.459	412.621	42.286	90.6	24.4551	64.0906	10669	14316	30746	30766	30716	3197	37621
chr14	93013137	93013868	1	396	230.785	181.313	0	197	0	0	32936	18	4078	4108	3772	157884	10141
chr14	93624678	93626294	1	606	227.021	471.652	0	123.3	5.95325	17.6537	7038	347	24475	3702	23441	282992	39121
chr14	95057305	95057945	1	872	220.671	172.399	110.951	378.5	7.63127	1.05538	12149	331	97991	41281	178394	10979	463544
chr14	95269940	95270571	1	953	317.215	286.794	110.951	1.9	11.0238	14.9673	11996	1011	113856	33599	33280	16200	288598
chr14	96515812	96516234	1	447	111.255	165.468	72.5471	492.1	7.36862	0	4958	905	10090	9448	8897	8823	235909
chr14	98253786	98254967	1	533	52.4095	0	110.951	427.3	0.576357	0	6102	281	79582	10051	152354	998635	892210
chr14	98514088	98514859	1	587	10.1141	0	0	85.1	1.57586	0	3076	170	149976	10715	383793	1214545	1152512
chr14	100394089	100394668	1	732	74.4763	689.628	0	589.5	4.10016	17.8456	5624	1896	2488	1918	18371	7342	142027
chr14	100985598	100986686	1	731	0	0	0	352.3	4.28985	9.73832	0	497	78829	8970	26133	26697	6506
chr14	101504533	101505344	1	911	105.738	493.375	110.951	284.4	14.2338	22.0191	6276	15029	186789	34146	451038	337657	511183
chr14	101885852	101886484	1	798	42.4002	78.2525	0	113.8	4.34821	5.08503	106	9294	208372	22472	287416	202151	392071
chr14	102189767	102191733	1	476	9.1946	103.506	0	5	5.35502	0	46643	6435	35183	5963	15698	55428	86822
chr15	20003800	20006295	1	607	97.3864	71.9386	104.012	187	14.4965	8.15524	0	1793	2827061	172781	705302	8332755	2830914
chr15	20010667	20012802	1	2684	265.987	394.437	1869.97	593.2	73.4163	88.8921	294	2285	2820554	166274	698795	8326248	2824407
chr15	20013570	20014401	1	2976	135.006	0	0	150.4	9.27279	26.8164	3197	5188	2818955	164675	697196	8324649	2822808
chr15	20014675	20016354	1	979	131.743	10.8985	110.951	98.5	5.09967	0	4302	6293	2817002	162722	695243	8322696	2820855
chr15	20018309	20019120	1	751	105.738	67.7494	0	1139.1	5.64684	0	5508	9927	2814236	159956	692477	8319930	2818089
chr15	20019506	20021274	1	676	61.2751	160.436	45.254	188.6	12.4902	18.805	3354	11124	2812082	157802	690323	8317776	2815935
chr15	20024249	20026860	1	1558	177.529	245.153	20.5494	94.2	28.5479	56.1273	0	15867	2806496	152216	684737	8312190	2810349
chr15	20032637	20034427	1	712	0	152.857	59.0943	257.1	6.50773	2.97426	0	24255	2798929	144649	677170	8304623	2802782
chr15	20037560	20039630	1	1426	153.699	169.139	50.3642	165.7	9.28008	5.42084	0	29178	2793726	139446	671967	8299420	2797579
chr15	20040229	20041052	1	1238	312.267	0	0	79.5	6.55151	13.4322	0	31847	2792304	138024	670545	8297998	2796157
chr15	20100837	20101343	1	937	188.49	118.892	0	117.6	7.22271	21.1077	39415	77728	2732013	77733	610254	8237707	2735866
chr15	20109301	20109834	1	563	444.101	415.156	96.4127	196.7	25.1628	104.195	47879	69237	2723522	69242	601763	8229216	2727375
chr15	20110377	20111058	1	957	446.025	67.4275	0	309.7	5.45716	10.8896	48955	68013	2722298	68018	600539	8227992	2726151
chr15	20119501	20119908	1	872	557.731	0	0	0	6.60987	6.71608	58079	59163	2713448	59168	591689	8219142	2717301
chr15	20128270	20128678	1	747	59.4611	103.707	0	263.6	5.034	30.7021	66848	50393	2704678	50398	582919	8210372	2708531
chr15	20131934	20132958	1	492	27.5838	204.099	0	261.6	5.034	4.31748	70512	46113	2700398	46118	578639	8206092	2704251
chr15	20142244	20143064	1	1730	795.637	1135.61	210.571	1742.6	95.938	587.178	80822	36007	2690292	36012	568533	8195986	2694145
chr15	20145443	20145919	1	600	153.028	191.132	81.2592	140.7	8.69643	18.4213	84021	33152	2687437	33157	565678	8193131	2691290
chr15	20304895	20312478	1	1236	185.797	205.455	311.395	1278.8	33.5017	75.7958	37024	111957	2520878	112012	399119	8026572	2524731
chr15	20313732	20315948	1	1712	292.389	0	0	0	8.84234	19.0449	33554	120794	2517408	108542	395649	8023102	2521261
chr15	20335413	20335897	1	721	105.738	118.892	68.4765	0	11.3885	0	13605	142475	2497459	88593	375700	8003153	2501312
chr15	20544622	20549799	1	764	5.51676	51.9738	26.7813	69.7	19.2168	10.266	0	11891	2283557	0	161798	7789251	2287410
chr15	20595768	20596418	1	823	39.5368	0	0	561.5	8.60159	12.0889	26242	1746	2236938	50024	115179	7742632	2240791
chr15	20867616	20869089	1	986	41.8084	2.9688	136.272	984.9	3.62594	14.1038	298090	2658	1964267	321872	155783	7469961	1968120
chr15	20875110	20876255	1	1723	211.476	118.892	0	109.9	18.1662	13.4322	305584	10152	1957101	329366	163277	7462795	1960954
chr15	21312037	21319039	1	860	206.919	174.596	145.89	581.2	7.5729	7.77147	2556	111404	1514317	608298	600204	7020011	1518170
chr15	21320219	21322564	1	541	9.2421	20.5352	42.8501	0	6.24508	21.8752	10738	119586	1510792	604773	608386	7016486	1514645
chr15	22658082	22659343	1	810	89.5376	0	134.041	300.2	3.56028	0	5588	70725	174013	33442	173474	5679707	177866
chr15	22679236	22679930	1	726	0	271.485	0	152.9	7.04761	0	0	91879	153426	12855	152887	5659120	157279
chr15	22686130	22687247	1	1038	183.193	118.892	0	239.1	7.95227	10.7937	280	98773	146109	5538	145570	5651803	149962
chr15	22688628	22689035	1	889	40.1504	0	3.23242	31.9	0.021887	14.3916	2778	101271	144321	3750	143782	5650015	148174
chr15	22722769	22723558	1	578	99.3021	237.801	0	529.5	4.39929	14.3916	0	68553	109798	29836	109259	5615492	113651
chr15	22756496	22757351	1	493	105.738	19.8154	0	285.9	5.14344	14.3916	0	34760	76005	45823	75466	5581699	79858
chr15	23427139	23428162	1	1584	40.5826	172.321	332.592	385.3	32.794	53.4888	18335	193114	334515	48595	53938	4910888	367759
chr15	23592223	23593016	1	1402	208.947	106.494	110.951	491.8	20.3549	37.0344	3329	28260	499599	109829	109937	4746034	532843
chr15	23921007	23922082	1	948	0	208.564	0	149.9	12.5631	0	3878	2821	828383	9779	438721	4416968	861627
chr15	23958311	23959169	1	1005	73.5342	0	140.742	116.6	2.25436	8.34713	1154	25898	865687	26302	476025	4379881	898931
chr15	25012084	25013085	1	977	0	334.339	260.639	143.7	3.35601	20.1482	11176	3020	186951	5211	186789	3325965	214647
chr15	25163177	25164353	1	435	0.91946	0	0	49.1	1.13812	9.78629	0	3480	35683	35683	35521	3174697	63379
chr15	25675131	25675701	1	626	0	0	0	0	1.0068	0	8362	2296	7775	6775	6061	2663349	24966
chr15	26661882	26662706	1	685	101.141	0	81.8667	61.5	12.5121	5.03706	358036	9499	296158	21610	333721	1676344	1011717
chr15	27067829	27068606	1	838	30.3422	54.4923	110.951	395	4.90268	16.5983	5179	10453	66076	70256	739668	1270444	1288869
chr15	27550363	27554469	1	1031	105.738	339.834	16.834	197.3	8.98096	6.71608	0	407	415533	33763	785625	784581	803006
chr15	28616108	28616878	1	1027	225.932	459.327	145.573	536.5	2.6921	19.5246	84734	88279	274684	49362	49069	273467	88939
chr15	28662787	28663196	1	1577	105.738	80.2091	132.285	373.5	3.04229	27.8238	38416	41961	321363	96041	95748	320146	135618
chr15	28687575	28689056	1	2668	182.252	152.579	110.951	83.5	69.1629	112.446	12556	16101	346151	120829	120536	344934	160406
chr15	28717760	28718211	1	1068	173.778	24.7692	110.951	275.3	8.95907	28.2075	3482	9970	376336	151014	116631	375119	190591
chr15	28718760	28720541	1	817	46.4671	0	0	30.3	8.2368	17.8456	1152	10970	377336	152014	114301	376119	191591
chr15	28785060	28785932	1	579	0	0	0	0	1.88958	6.23636	0	77270	443636	197164	48910	440896	257891
chr15	30241317	30242418	1	1280	0	211.29	344.161	95.6	41.3519	87.5969	43538	4058	675478	198	640462	28878	797359
chr15	30363066	30364144	1	927	141.453	0	0	3.4	8.99555	0	58709	3402	553752	3492	552925	150627	675633
chr15	30464914	30465783	1	1650	133.322	403.271	0	970.8	14.905	6.71608	160557	97074	452113	0	451286	252475	573994
chr15	30981458	30981967	1	658	0	0	0	58.4	4.58168	2.3986	0	13474	38994	6809	61573	769019	57810
chr15	31221508	31222415	1	539	0	237.796	0	0	0	0	9553	10058	25384	180	24747	607863	0
chr15	31802504	31804107	1	767	0	0	0	4.6	4.55249	15.495	1285	0	0	0	36849	26171	128672
chr15	33069472	33070738	1	1637	91.3571	177.289	10.3896	0	10.6298	16.4544	0	1462	55814	53728	129473	68514	117426
chr15	34085914	34086712	1	495	128.725	0	0	629.2	3.74997	3.9337	2887	5478	13010	12990	243160	116290	289684
chr15	34473494	34474350	1	779	7.4817	36.6174	0	91.9	8.65995	0	5867	1720	27886	19802	26527	488126	18492
chr15	34743614	34744080	1	809	455.133	115.917	58.2207	510.7	10.3161	10.0261	25828	4770	13470	13490	13242	218396	18877
chr15	37534947	37535842	1	1198	186.07	511.765	81.1091	148.5	11.819	17.8456	20447	7169	108842	24083	131401	361869	148052
chr15	38274426	38275077	1	463	34.02	82.2339	182.86	356.1	0.496105	23.7941	0	0	65399	20159	89480	743278	368522
chr15	39392905	39393536	1	751	180.088	128.532	0	44.6	10.6663	6.71608	3904	7801	159896	8177	325567	7671	543214
chr15	40382231	40382676	1	591	38.4995	0	110.648	146.1	5.552	1.72699	0	1585	8430	2919	8032	169664	0
chr15	40422402	40423181	1	1357	211.476	539.32	443.09	69.6	24.9877	102.852	2825	10023	3571	3532	20563	209835	25559
chr15	41126059	41126779	1	391	0	0	16.0688	64.5	6.909	3.40601	43060	9777	9357	9417	8991	8483	18318
chr15	41627298	41628150	1	696	0	97.5881	0	284.2	6.391	6.71608	14372	2666	2334	114	0	166410	2404
chr15	41718618	41719407	1	2784	402.348	604.323	0	625.4	27.3515	39.5289	0	223	2369	0	1546	75153	11135
chr15	42191943	42193636	1	1435	227.927	107.648	1.84704	185	7.0622	36.4587	9439	1096	4719	3280	4396	18077	0
chr15	42849515	42849932	1	528	161.382	17.1575	0	168.7	8.12737	18.5652	7927	3248	8431	7121	6823	557543	1935
chr15	44090410	44091519	1	1365	53.398	75.066	110.951	0	10.2869	29.5987	2094	0	1157	0	1194	488719	95
chr15	44699170	44699521	1	1425	167.236	200.093	96.9849	784.8	28.9273	18.4692	3166	4273	19775	6855	18862	686231	32223
chr15	45257370	45258105	1	617	126.802	118.892	0	260.6	15.7441	24.8015	0	4551	57111	8122	56465	127647	87112
chr15	45753680	45754611	1	1914	0	214.006	141.554	71.9	6.20861	18.901	6167	2451	30996	2366	2533	232384	40330
chr15	45754986	45756225	1	938	105.738	228.87	63.2518	257.6	7.67504	6.71608	7473	3757	32302	3672	3839	233690	41636
chr15	45769456	45770263	1	785	105.738	459.72	0	78.7	15.7368	27.8238	14799	1189	43593	18142	18309	248160	56106
chr15	45910186	45911130	1	961	294.841	237.805	57.8353	70.5	34.348	14.3916	0	0	3522	3502	15498	163343	21705
chr15	46308105	46308863	1	424	0	0	0	222.8	2.1887	6.71608	78822	1308	309944	1066	310033	230725	324722
chr15	46320353	46321730	1	622	105.738	153.53	0	0	4.97564	7.72349	65955	2386	322192	13314	322281	242973	336970
chr15	46652188	46652751	1	1478	114.166	0	0	942.1	17.6993	11.4173	3723	15788	654027	104109	654116	574808	668805
chr15	47646301	47646753	1	856	105.738	237.8	48.2063	0	8.80587	19.6205	7175	3459	790445	86623	606662	1568921	794351
chr15	49241865	49242680	1	783	0	0	0	0	0	0	22950	4729	8841	8841	12944	1186886	41734
chr15	49663578	49664697	1	428	0	0	0	17.3	0.612835	21.4915	19131	247	201194	49679	199683	764869	36082
chr15	50377686	50379993	1	449	0	0	0	0	2.54619	0	30456	772	18959	19903	94197	49573	199676
chr15	50817493	50818261	1	432	4.401	166.1	0	1.6	7.47076	7.00391	553	23089	26403	16675	99514	341817	24619
chr15	51125696	51126515	1	571	44.1342	91.1573	0	288.7	2.26166	0	2038	1709	67712	6346	42191	220366	87874
chr15	53633662	53634367	1	607	0	0	0	41.7	4.97564	0	22724	4715	495336	52838	550336	20371	668447
chr15	54572504	54572974	1	563	394.122	249.96	20.6599	325.7	13.3365	9.69035	0	2630	17639	9082	8956	884292	315881
chr15	54844152	54845927	1	1517	93.7849	88.1785	0	0	14.8175	7.67552	2892	1369	30106	29269	30119	1155940	42928
chr15	55218243	55223172	1	679	77.2346	308.654	0	208.9	2.32731	6.28433	5847	6643	237518	89459	263701	810659	247735
chr15	55331130	55331966	1	589	14.4244	68.2148	0	0	0.43774	2.87832	35617	1312	128724	34906	154907	701865	138941
chr15	55501792	55502489	1	906	465.166	133.301	0	63.5	18.5675	40.2485	11685	7443	12468	7467	11722	531342	3874
chr15	55725737	55726476	1	522	120.854	0	18.6634	731.4	4.61086	26.0008	0	445	5430	5480	24418	307355	95308
chr15	57979167	57982387	1	688	105.259	223.914	87.2305	63.3	11.0165	7.67552	0	261	16369	15962	15949	40335	20519
chr15	58022748	58023132	1	891	35.3089	62.6131	103.307	65.6	0.291826	0	38946	619	23384	23464	22094	32185	11387
chr15	58444707	58445201	1	1883	0	0	0	0	0	0	16104	4258	1483	1503	216091	7917	433346
chr15	59831275	59832050	1	856	105.738	237.785	0	10	13.9493	6.71608	98	891	1342	3671	100030	189785	107261
chr15	60641971	60642446	1	629	244.091	218.443	66.5707	0	4.80054	0	10640	8767	9559	9530	39104	21257	830
chr15	61107948	61109206	1	2031	0	0	0	360.5	0	0	35365	14463	19624	16684	94422	102989	260523
chr15	64449019	64451785	1	541	105.738	0	0	435.2	5.0486	4.36545	0	0	3095	3075	493	739103	0
chr15	64569498	64570632	1	698	66.3349	90.0402	13.2978	499.4	2.67021	23.8901	3862	816	29154	29174	76167	789150	21869
chr15	64868852	64870038	1	2394	0	1.76709	0	186.7	0.189687	0.143916	4898	12336	4568	4548	18862	489744	48721
chr15	65241217	65242003	1	963	158.897	201.937	38.6912	1332.9	33.1442	15.351	0	1062	40233	18473	17838	117779	202
chr15	66094244	66094787	1	1253	461.474	353.5	238.558	1342.5	51.3104	52.4334	10730	10386	9500	7891	7877	168004	50267
chr15	66100443	66100946	1	544	364.724	55.7916	252.221	1170.8	16.4007	30.3183	4571	9796	10330	1732	14076	161845	56466
chr15	66156287	66157121	1	1637	91.4136	77.0504	0	490.9	9.28738	6.90797	4581	1082	1043	1003	4326	105670	12623
chr15	66712982	66713519	1	1182	0	118.366	90.624	1359.9	14.139	35.4993	2518	7864	33798	6917	3924	163180	11464
chr15	68549923	68551179	1	467	0	0	0	0	1.0141	2.59049	0	32	18777	299	199	62698	25946
chr15	68688999	68690266	1	27839	0	0	110.951	478.4	253.554	319.494	940	2224	5976	5995	90044	24314	105607
chr15	68692737	68693483	1	481	0	0	0	114.4	0	6.71608	4678	0	9714	9733	93782	21097	109345
chr15	70242580	70243410	1	487	144.86	226.427	18.9218	3042.5	28.4969	1.29524	4	1901	27776	6894	142581	5383	95770
chr15	70367805	70368622	1	1859	0	0	0	0	5.5447	6.71608	0	0	21614	7774	17369	117882	0
chr15	70904489	70905079	1	1101	0	118.892	0	0	1.16731	7.67552	5095	5541	56557	26765	150232	23896	518799
chr15	70910625	70911340	1	1267	134.344	0	104.277	911.8	92.7644	185.028	11231	0	50296	32901	143971	17635	524935
chr15	71022349	71027259	1	2154	99.3821	65.8501	87.2867	0	26.6	39.6729	0	1897	28617	27897	28052	52440	636659
chr15	71491787	71492282	1	1839	518.649	0	0	507.5	5.64685	23.0266	15899	5789	10103	0	83283	37682	626371
chr15	72491143	72498964	1	803	230.197	889.044	151.61	370.8	1.16731	20.4361	0	0	20232	0	19291	406656	0
chr15	73695920	73696452	1	1192	105.738	206.517	0	0	14.5184	7.67552	5463	0	156564	56602	77625	2213	155218
chr15	73872623	73873268	1	779	1185.26	100.978	140.081	1173	34.8368	39.481	0	4093	19459	16183	40169	96000	373
chr15	74340919	74341436	1	1338	40.9522	20.7816	48.5286	317.6	7.19352	14.7754	0	0	5069	0	50657	80706	3288
chr15	74916851	74918433	1	667	189.409	0	0	0	0.773341	0	0	39	8687	1183	7048	317078	0
chr15	74920209	74923095	1	1622	597.359	1141.58	486.927	2807.9	84.71	65.146	157	64	4541	445	10406	312416	0
chr15	75005394	75007501	1	547	0	0	0	120.3	2.94016	9.9302	2825	7298	10851	7568	10348	228010	37970
chr15	75007821	75008733	1	450	0	118.892	0	177.9	4.80785	0	5252	6066	9619	6336	9116	226778	40397
