Chr	Start	End	DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
chr21	9550042	9550754	1	712	0	0	0	103	0.941141	4.26951	178209	39587	5848822	9903	416955	22634783	6195302
chr21	9726560	9727392	1	832	0	0	0	0	2.1887	14.3916	1571	120160	5672184	18206	240317	22458145	6018664
chr21	9833267	9834358	1	1091	241.135	236.324	87.8786	2765.5	70.2208	84.5267	6721	13194	5565218	44138	133351	22351179	5911698
chr21	9861342	9862847	1	1505	468.386	459.382	86.9833	1482.6	42.6359	54.7841	19528	3941	5536729	15649	104862	22322690	5883209
chr21	10084970	10088259	1	3289	1001.75	882.164	652.94	13810.8	38.4482	54.4482	0	171026	5311317	116367	117010	22097278	5657797
chr21	10586889	10587691	1	802	57.3225	0	73.0273	414	6.56609	0	382309	114516	4811885	133052	618929	21597846	5158365
chr21	10618215	10619445	1	1230	214.234	0	0	714.7	18.2392	21.5874	413635	82762	4780131	164378	650255	21566092	5126611
chr21	10698100	10703485	1	5385	1864.75	1654.1	1059.88	44693	487.095	619.798	493520	0	4696091	244263	730140	21482052	5042571
chr21	10762188	10766718	1	4530	1541.12	1275.47	345.774	19072.3	216.886	324.147	557608	6537	4632858	224138	794228	21418819	4979338
chr21	10772829	10829463	1	56634	28930	22245.4	11619.6	256985	1699.54	2034.97	568249	0	4570113	161393	804869	21356074	4916593
chr21	10830268	10860699	1	30431	12818.4	10797.7	7491.74	118897	756.152	652.947	625688	0	4538877	130157	862308	21324838	4885357
chr21	11059692	11061009	1	1317	231.015	199.124	252.313	3896	40.3888	111.679	855112	0	4338567	2043	1091732	21124528	4685047
chr21	11062203	11063498	1	1295	911.35	824.837	141.352	4014.6	49.5741	97.719	857623	1917	4336078	4554	1094243	21122039	4682558
chr21	11065020	11065905	1	885	335.27	165.272	121.743	2106.2	46.1451	65.7217	860440	1330	4333671	7371	1097060	21119632	4680151
chr21	11073892	11075646	1	1754	600.779	519.401	229.088	6037.9	75.6488	74.7884	869312	4257	4323930	16243	1105932	21109891	4670410
chr21	11085096	11086320	1	1224	156.552	336.397	49.1661	1259.1	22.9668	24.4178	880516	2747	4313256	23798	1117136	21099217	4659736
chr21	11087583	11089643	1	2060	439.814	364.595	112.721	6268.5	117.416	185.172	883003	2924	4309933	20475	1119623	21095894	4656413
chr21	11092787	11094547	1	1760	380.922	450.507	183.64	7897.6	79.0267	78.6741	888207	0	4305029	15571	1124827	21090990	4651509
chr21	11141097	11143644	1	2547	460.567	450.197	606.969	7337.3	110.653	146.123	936517	0	4255932	172	1173137	21041893	4602412
chr21	11186489	11188166	1	1677	847.785	651.448	96.2597	5926.6	52.0619	62.3636	981909	0	4211410	42525	1218529	20997371	4557890
chr21	14479979	14480922	1	943	0	0	0	0	3.60405	0	48461	134882	918654	140754	918901	17704615	1265134
chr21	14513685	14514321	1	636	0	0	0	0	2.04278	0	82167	168588	885255	107355	885502	17671216	1231735
chr21	14878699	14879667	1	968	211.476	0	57.3885	0	13.4678	12.7606	15551	232852	519909	197667	520156	17305870	866389
chr21	15533390	15534425	1	1035	0	423.046	221.875	150.4	8.28058	30.7021	26402	288	44573	11071	53961	16651112	211631
chr21	16263502	16264462	1	960	6.43622	12.88	48.9715	95.3	5.93867	1.10336	72811	6524	13148	9614	127924	15921075	368193
chr21	17363942	17364637	1	695	144.057	27.2147	114.047	0	4.94646	0	956	404	120497	26554	201685	14820900	209057
chr21	17688051	17688702	1	651	210.682	106.99	110.951	80	7.54371	34.5399	20618	5735	7187	7167	51153	14496835	533166
chr21	18343194	18345836	1	2642	269.402	237.785	0	403.3	11.2937	17.3659	34710	14271	345832	184387	538981	13839701	627662
chr21	19623473	19624278	1	805	211.571	0	0	32.2	4.23148	13.4322	3972	250	220581	5964	430023	12561259	440293
chr21	20717848	20718426	1	578	9.1946	0	0	312.6	2.04278	9.54643	261	199	346869	1524	1524398	11467111	1534668
chr21	21659466	21661349	1	1883	274.919	200.136	0	149.2	6.73389	23.0266	0	10575	1288487	92299	2466016	10524188	2476286
chr21	21802991	21804157	1	1166	634.429	291.793	16.6244	133.1	14.5184	21.1077	109	3542	1432012	1032	2609541	10381380	2619811
chr21	21959977	21961588	1	1611	224.348	0	0	278.9	13.176	15.495	13556	26966	1588998	154640	2766527	10223949	2776797
chr21	22636977	22637998	1	1021	105.738	174.321	44.3318	93.4	1.61964	7.67552	0	6581	2265998	37526	3162975	9547539	3453797
chr21	24721669	24723064	1	1395	47.9686	8.08202	0	284.9	2.27625	11.3214	28271	12715	1604972	72922	1077909	7462473	2019652
chr21	26001951	26002896	1	945	384.512	254.008	0	115.3	11.9357	19.8604	0	6028	325140	200812	199660	6182641	739820
chr21	28189439	28190170	1	731	0	114.429	0	177.7	6.85792	1.24727	7301	772	680175	84109	1026580	3995367	1056614
chr21	28998765	28999878	1	1113	86.9026	63.3471	110.951	1048.8	16.0505	15.351	62561	0	233630	50647	1117742	3185659	1246809
chr21	31856191	31856880	1	689	0	118.892	0	234.9	4.18771	0	30508	17193	386609	49479	557353	328657	1110273
chr21	31942989	31943751	1	762	0	0	0	81.3	5.69062	0.767552	1034	2486	299738	48800	470482	241786	1090987
chr21	32115358	32116232	1	874	0	199.282	0	323	7.60208	26.8643	4346	4223	127257	24519	298001	69305	918506
chr21	33156282	33157779	1	1497	131.665	186.384	0	425.9	4.69111	49.8909	6068	330	11098	544	50831	86838	82027
chr21	33225428	33226070	1	642	105.738	713.4	110.951	69	11.5709	13.4322	41825	2340	12432	12426	18991	18547	151173
chr21	33396669	33397153	1	484	0	54.3907	50.8207	66.8	2.24706	5.56475	5995	2912	111303	52065	111062	149022	242238
chr21	33661889	33662520	1	631	0	0	111.716	7.5	3.46544	6.71608	2494	7449	10405	10236	9524	104866	11091
chr21	34693845	34696292	1	2447	0	118.892	69.6242	166.5	67.4266	150.68	22149	194	364	844	86	139521	3423
chr21	40112302	40112790	1	488	7.0416	11.227	0	74.5	1.73637	1.10336	4147	6136	6238	6198	26149	4052	76861
chr21	40828858	40829494	1	636	62.5955	118.892	0	197.5	11.6877	6.09244	2911	183	11034	4062	10436	305329	60965
chr21	44314294	44314784	1	490	226.028	0	2021.28	143.8	23.2732	5.42084	1763	1012	890	0	0	64021	4294
chr22	16098958	16100369	1	1411	105.738	0	0	122.1	2.1887	0	0	973416	1417887	948367	1416673	1747574	1425423
chr22	16855480	16857776	1	2296	317.214	594.473	428.918	5539.1	13.0957	59.7251	0	216009	660480	190960	659266	990167	668016
chr22	16916535	16917374	1	839	0	237.809	0	122.9	1.16731	6.71608	0	156411	600882	131362	599668	930569	608418
chr22	18684042	18685535	1	1493	0	0	0	0	0	0	0	37046	51098	37151	49752	178379	42655
chr22	18686039	18690491	1	4452	0	0	0	0	0	0	0	39043	53095	39148	51749	180376	44652
chr22	18715311	18717529	1	2218	0	0	0	123.1	7.44157	13.4322	21546	68315	82367	68420	81021	209648	73924
chr22	18717855	18721750	1	3895	105.738	0	0	858.3	13.2781	35.4993	24090	70859	84911	70964	83565	212192	76468
chr22	18878052	18880092	1	2040	192.167	633.421	56.6367	9982.5	115.717	155.861	156460	9982	13604	13604	13070	123741	145263
chr22	18881555	18884123	1	2568	496.094	118.892	0	2787.5	69.7466	72.6296	152429	5951	9573	9573	9039	119710	141232
chr22	20149618	20151969	1	2351	211.476	17.8339	100.029	15.8	4.15853	9.97818	4092	4800	4854	4854	28977	31840	21638
chr22	20323526	20326710	1	3184	105.738	0	0	1404.4	10.9435	36.4587	0	18144	15862	15253	14961	123302	195546
chr22	20655495	20657114	1	1619	0	0	0	0	6.5661	7.67552	0	77662	91222	89668	90687	127975	137949
chr22	20657412	20659849	1	2437	0	0	0	728.5	19.6108	21.1077	0	74927	88487	86933	87952	125240	135214
chr22	20687379	20691733	1	4354	0	0	0	0	0	0	4208	43043	56603	55049	56068	93356	103330
chr22	20692211	20693856	1	1645	0	0	0	0	0	0	9040	40920	54480	52926	53945	91233	101207
chr22	21518406	21522551	1	4145	0	118.892	0	0	5.69063	7.67552	9073	58980	61062	53405	117997	91146	163602
chr22	21680950	21682612	1	1662	0	0	0	0	1.16731	0	58500	116562	139942	104846	89546	253690	115861
chr22	22605499	22606819	1	1320	0	0	0	622.3	9.51354	14.3916	16254	11414	15275	15298	44740	304692	63918
chr22	22607088	22607929	1	841	101.141	0	0	0	2.60455	0	17843	13003	16864	16887	43630	303582	62808
chr22	23714329	23715207	1	878	0	320.025	65.0403	0	8.18574	28.9751	0	3370	12969	7449	29434	42444	58040
chr22	25000845	25002327	1	1482	0	0	0	287	13.2781	20.1482	31297	1061	48921	1169	992	100662	27629
chr22	26834351	26834706	1	355	46.8925	0	0	0	1.04328	2.92629	0	5093	6767	5507	6971	196083	848
chr22	29806047	29806689	1	642	123.782	68.8125	0	355.4	7.76259	26.2887	0	2044	1187	1187	4398	67010	24953
chr22	31019661	31020131	1	470	0	0	8.80893	153	0.933844	4.22154	1052	2310	10385	10405	10564	72494	34190
chr22	32541210	32542929	1	1719	165.864	0	88.8145	243.3	12.6945	14.8713	14371	3103	174326	64066	6778	35000	187869
chr22	32830038	32830543	1	505	92.8963	455.082	0	172.2	16.2183	13.4322	3048	9635	21694	21694	21444	140020	27175
chr22	34724458	34725289	1	831	317.214	0	0	227.1	15.3355	23.2185	27465	320	272357	72419	405400	605767	726410
chr22	34863787	34865998	1	2211	725.455	475.583	246.388	794.5	24.5864	48.9315	0	1648	388228	52683	544729	465058	792790
chr22	35116219	35116920	1	701	86.6628	206.319	0	224.7	8.36083	26.4806	450	0	137306	83778	435676	214136	541868
chr22	35591076	35591892	1	816	405.867	611.73	60.68	130	28.0591	61.1163	0	0	35631	2919	34543	259856	66896
chr22	43894942	43896302	1	1360	311.698	37.6493	110.951	201.3	22.9084	43.1748	6485	1541	110378	17098	234637	11995	316035
chr22	44070909	44071695	1	786	0	159.514	19.8947	46.4	7.14975	14.3916	0	1576	136501	122741	135669	6746	288263
chr22	45992327	45992928	1	601	0	88.1811	110.951	112	5.42797	6.86	0	2637	18194	18223	48418	20635	78487
chr22	47167747	47168741	1	994	272.161	100.989	255.825	0	15.8024	3.64587	7977	530	904	375	468	623916	2414
chr22	49124887	49125605	1	718	0	109.975	0	69.3	6.24509	11.3214	9309	8713	284483	146981	923212	235871	789670
chr22	49367686	49368221	1	535	97.6463	84.2597	41.5398	138.1	4.50871	13.3842	0	3303	332935	332975	680596	478670	547054
chr3	481675	482118	1	443	105.738	118.892	74.9876	0	2.33461	7.67552	3645	15967	62649	23498	23733	3436	2688513
chr3	3411818	3412983	1	1165	313.438	242.875	86.5266	484.9	10.8851	16.9821	0	9106	168189	16805	190059	427295	194166
chr3	3831124	3832466	1	1342	3.74074	0	189.815	39.2	3.66972	15.351	2571	870	199440	8110	7924	7812	613472
chr3	8115307	8116613	1	1306	152.421	170.811	219.579	0	9.60109	33.5804	425	20888	36283	29043	36075	249161	465438
chr3	10786369	10787369	1	1000	0	177.983	38.4066	315.4	10.9143	21.4915	0	286	5765	5625	5703	33873	426726
chr3	15633339	15633948	1	609	1140.4	192.166	33.1148	0	33.0056	55.9354	10242	6449	9348	8308	7967	581846	3073
chr3	16444930	16446103	1	1173	530.783	273.146	34.9898	595.1	20.1871	9.97818	0	3007	19813	24346	26290	133973	0
chr3	18637533	18638368	1	835	0	118.892	74.2225	137.7	7.47076	7.29174	4064	0	52928	36339	144109	151816	880322
chr3	20103032	20104052	1	1020	67.4433	157.402	285.681	24.2	8.65265	16.0227	3547	4395	19868	4088	12640	1617315	79156
chr3	22975581	22976169	1	588	113.026	172.17	0	0	6.94547	15.351	18155	321	11613	25007	227481	561048	909854
chr3	31401094	31401677	1	583	79.0032	10.3909	1.38537	37.7	7.54372	20.8678	66688	4593	31105	31131	111311	322179	219782
chr3	33583849	33584211	1	362	507.235	0	0	200	6.34723	26.7684	0	16270	101065	93470	100545	322710	6966
chr3	33798862	33799863	1	1001	382.497	158.523	0	123.2	9.51354	2.78238	90	6199	39038	11791	38401	537723	69144
chr3	33855964	33856713	1	749	1623.86	237.785	26.0161	383.6	13.6356	62.5075	16117	8843	15800	15800	14096	594825	12294
chr3	35605364	35606422	1	1058	0	19.3172	81.8743	0	5.85112	20.1962	15222	5841	1083823	7080	74694	74650	1266432
chr3	38201588	38204144	1	2556	197.653	133.537	145.778	566.4	19.6545	33.4365	245	0	2512	2752	1653	47863	17570
chr3	38918473	38919490	1	1017	353.993	223.923	192.816	386.8	6.21591	0	4134	2398	173906	105614	173342	45762	189071
chr3	39510040	39510981	1	941	317.215	140.689	0	256.3	6.7193	13.4322	36356	13	20396	20436	59566	24078	53886
chr3	39761014	39762469	1	1455	40.9293	105.05	42.9465	575.9	3.62595	27.8238	19575	3357	88378	11910	88699	89055	304860
chr3	40937587	40938273	1	686	241.483	121.561	119.545	471.6	12.6799	36.2668	2930	4535	64483	23403	301791	131306	313675
chr3	53725542	53726150	1	608	0	78.4068	135.105	130.5	9.17795	11.7531	0	1030	18146	18146	152046	56868	123500
chr3	56547244	56550126	1	2882	229.318	379.868	43.6178	493.1	35.8947	22.1631	53288	4021	18236	18260	40263	32677	52933
chr3	63299304	63299803	1	499	65.2817	0	0	10.8	0	0	13298	2974	29733	29733	439532	118537	516208
chr3	65596377	65597466	1	1089	375.701	736.304	263.599	0	15.4011	14.3916	4750	407	120607	11693	426026	149788	799755
chr3	66774779	66777085	1	2306	302.079	214.513	10.1594	186.2	13.1176	22.0671	4363	936	141330	52249	222614	73020	266522
chr3	66924315	66925700	1	1385	164.309	385.845	110.951	2.8	17.4366	5.51678	39031	14912	96696	9617	114666	74060	128510
chr3	67135490	67136352	1	862	8.58156	116.911	0	69.9	7.82095	26.6245	0	7757	28014	9580	36864	80737	81005
chr3	72093978	72095191	1	1213	178.816	159.607	25.0854	38.5	10.1045	14.3916	0	4378	10775	1241	36166	182268	330975
chr3	74708643	74709324	1	681	211.477	0	0	0	10.8341	0	3227	12790	520552	51891	774338	1246772	1596434
chr3	76706590	76707320	1	730	359.794	81.6969	0	46.4	6.5661	6.47622	5786	1490	871806	10039	871882	3244719	1959546
chr3	77080515	77080931	1	416	92.3158	0	52.7974	4.9	3.04959	0	10067	6684	1245731	6925	1016903	3618644	1585935
chr3	77371693	77372434	1	741	12.3228	33.1536	61.6486	204.1	5.64684	0	0	1771	999662	16055	725400	3909822	1294432
chr3	82346967	82347983	1	1016	0	0	0	0	4.77137	14.2957	6496	6707	3623	3103	322827	5263600	547573
chr3	82513306	82515280	1	1974	6.43622	0	0	222	4.66193	7.67552	11037	2949	144349	39145	489166	5096303	713912
chr3	82965124	82967099	1	1975	0	237.785	0	0	6.85792	27.8238	9781	11428	596167	20909	940984	4644484	1165730
chr3	84565107	84566113	1	1006	103.868	118.567	95.2652	0	4.68382	6.71608	16227	25273	527092	31148	441536	3045470	2765713
chr3	85062779	85063435	1	656	105.738	0	221.876	92.6	3.63324	6.71608	18135	11333	1024764	54615	54174	2548148	3041169
chr3	85817598	85818865	1	1267	108.496	118.892	110.951	0	1.07246	0.95944	10180	23527	1456911	1327	808993	1792718	2285739
chr3	86407316	86408411	1	1095	105.738	0	0	0	4.94646	46.0531	0	11585	867365	54123	729402	1203172	1696193
chr3	86868429	86870035	1	1606	63.4428	0	0	0	10.7538	7.67552	20698	380	405741	46340	267778	741548	1234569
chr3	86908594	86910193	1	1599	0	73.2659	0	0	13.0446	13.4322	11534	20260	365583	72098	227620	701390	1194411
chr3	89590542	89591127	1	585	0	0	117.838	77.8	3.356	0	4050	2116	627169	28757	433449	1747167	1422905
chr3	89684623	89685284	1	661	267.563	0	54.3278	69	8.63807	18.3733	4806	10022	533012	38981	527530	1841248	1516986
chr3	95502781	95503715	1	934	105.738	0	0	0	5.17992	8.15524	996	17470	1028320	51860	1027955	3853792	1659299
chr3	95723470	95724339	1	869	0	0	0	0	14.0004	7.67552	2962	9925	807696	272549	807331	3633168	1879988
chr3	95958412	95959481	1	1069	33.6584	59.689	0	331.2	6.21591	14.3916	7682	6504	572554	156945	572189	3398026	1699540
chr3	96338627	96341184	1	2557	152.128	0	0	19.1	19.5889	66.2014	0	7592	190851	63	190486	3016323	1317837
chr3	98406801	98408500	1	1699	180.214	118.892	110.951	229.4	61.0502	75.5559	15319	5255	40736	30297	42073	949007	88171
chr3	102527202	102528219	1	1017	35.8589	237.796	0	0	4.69112	27.8238	18782	2592	92978	67372	955853	3169568	946851
chr3	104978152	104978586	1	434	0	51.4643	0	0	3.17361	5.42084	25554	842	106950	63350	93824	2588615	278879
chr3	105342150	105342817	1	667	355.634	78.7336	52.1136	106.8	2.80153	0	23325	4651	95116	7191	212063	2224384	52853
chr3	106229697	106231610	1	1913	348.305	150.095	0	621.5	13.8545	59.7731	27393	28005	53189	17193	252695	1335591	250510
chr3	106588101	106588739	1	638	315.777	77.7294	0	0	1.16731	14.1038	16696	2873	137381	9624	370259	978462	608914
chr3	107302537	107303402	1	865	105.738	72.3262	72.6921	0	8.9153	2.7344	14559	4895	5114	5134	14096	263799	126343
chr3	108294218	108295015	1	797	1581.46	132.22	0	514.5	24.9001	57.2786	0	6595	4042	4061	11685	601223	276
chr3	110152104	110152768	1	664	0	0	28.3331	218.9	8.95179	19.3807	104096	449	363200	38200	636979	636271	1687521
chr3	110726272	110727341	1	1069	51.4898	342.231	215.64	0	6.80685	7.67552	0	3244	195602	37784	62406	61698	1112948
chr3	111551193	111553451	1	2258	0	286.605	221.902	555.2	18.4434	10.1701	17729	6766	114529	5013	24538	97194	286838
chr3	120936616	120937367	1	751	293.442	238.288	43.7628	208.3	5.14344	12.5687	11418	13627	213749	213749	309150	308662	210089
chr3	121364398	121365871	1	1473	1160.76	112.567	110.951	307.5	22.6166	29.7426	13127	4541	13605	7565	11562	736444	316
chr3	122389084	122389761	1	677	46.2081	68.784	36.1709	585.3	3.96155	6.71608	6448	4065	740	700	8443	249814	15879
chr3	123828532	123829417	1	885	0	0	8.57444	18.2	0.532584	0	7259	4595	76405	14783	76500	10998	156195
chr3	127869090	127870213	1	1123	422.491	237.805	70.126	123.1	7.33214	14.3916	0	1802	1963	1983	1713	161470	6072
chr3	128262995	128263976	1	981	83.0277	85.7031	84.6867	219	13.3657	27.8238	0	2426	46111	27720	46258	6383	67947
chr3	130217934	130218755	1	821	211.476	425.068	221.88	189.7	7.23729	14.3916	0	17984	39228	17163	227087	36069	170162
chr3	131933962	131935279	1	1317	43.4067	206.427	75.0906	237.8	8.00335	0	18438	4074	161941	4091	160511	180479	234463
chr3	134011031	134011732	1	701	0	14.1663	107.391	77.1	2.88908	20.58	18450	6721	1504	1524	40872	10402	70143
chr3	141686985	141688255	1	1270	203.201	22.7877	0	26.5	10.6517	31.1818	6273	3189	5341	5341	57366	304815	4398
chr3	144990848	144991539	1	691	105.738	0	0	147.6	4.50142	6.57216	19520	1432	563352	26118	90392	1202801	1239884
chr3	146352783	146353837	1	1054	0	179.338	141.556	172.5	8.9153	21.1077	0	251	69171	5401	89856	158325	102406
chr3	152411599	152412879	1	1280	125.966	118.892	0	23.5	7.9085	51.6179	3754	731	74477	12397	12164	1231393	227342
chr3	154568235	154568618	1	383	0	64.4	0	0	3.54569	9.2586	80700	5707	228939	2528	525485	228021	535539
chr3	156616905	156617650	1	745	192.168	121.87	0	307.8	0.291827	24.2259	0	6795	57986	31641	71512	519011	87286
chr3	159398132	159398794	1	662	0	33.1614	0	0	5.54471	15.3511	81964	4477	119828	82102	81970	54662	312743
chr3	160662296	160663018	1	722	85.1254	205.49	0	189	5.23829	10.5538	32125	324	2532	2372	159438	33051	284575
chr3	161557711	161558816	1	1105	248.666	109.975	0	420.7	0.809819	21.6354	45217	9973	379191	11080	466968	928466	586674
chr3	162036234	162037660	1	1426	211.476	118.892	110.951	158.9	12.2421	37.0824	30670	11134	814058	14062	945491	1406989	1065197
chr3	166597728	166598698	1	970	105.738	165.459	0	556.6	5.93137	22.5468	0	27041	469463	14935	499058	1685830	826875
chr3	168603806	168604346	1	540	0	0	0	0	0.87548	3.88573	1934	2330	170902	7269	110177	260959	808630
chr3	169203549	169204061	1	512	1.7604	93.0793	0	0	4.49413	0.767552	47354	4641	175883	23295	174581	48718	291800
chr3	169487878	169489561	1	1683	4.401	142.025	7531.34	374.9	179.831	134.993	11681	0	1515	0	0	68075	6300
chr3	171220603	171221399	1	796	62.657	12.1228	0	63	0.53988	11.993	0	7804	30837	3257	40298	392530	49295
chr3	173257158	173257806	1	648	105.738	294.742	0	33.2	8.47756	12.8085	21744	984	143674	9914	143101	141193	774111
chr3	175415318	175416431	1	1113	0	141.141	44.6352	0	4.0272	7.67552	0	29129	25626	5885	4665	2028522	427908
chr3	175898732	175900024	1	1292	105.738	433.984	5.35626	79.3	5.49363	0	1991	1280	92964	47243	488079	1544929	847775
chr3	175940714	175941893	1	1179	286.535	346.24	106.704	199.8	9.38951	22.0671	0	10562	51095	89225	530061	1503060	805906
chr3	178474904	178478282	1	3378	211.476	86.197	0	293.4	26.3009	58.6218	1205	1862	66138	1980	206395	1029798	228378
chr3	180851745	180852728	1	983	0	25.7609	6.12144	180.1	1.18919	12.7606	0	276	75385	48194	130971	468547	165483
chr3	180867646	180868681	1	1035	105.738	0	0	0	3.89588	6.52419	0	12159	59432	32241	115018	452594	181384
chr3	181083625	181085058	1	1433	141.597	237.804	0	361.8	6.12106	1.91888	806	1634	7041	7041	99482	236217	397363
chr3	181124579	181125241	1	662	167.697	14.7891	0	347.1	2.24706	22.0671	776	8377	47995	47995	140436	196034	438317
chr3	185171491	185173915	1	2424	438.584	0	36.7286	1064.8	9.33845	11.0336	10002	0	34716	31730	41405	197733	733
chr3	189157868	189158543	1	675	105.171	0	0	0	4.35551	13.2403	17716	9457	34864	34884	44708	287956	123441
chr3	192728984	192729536	1	552	104.904	363.386	109.948	0	7.88661	11.0815	0	2069	93120	17540	92328	284035	211655
chr3	193300113	193300992	1	879	317.214	0	0	586	13.4167	7.67552	0	6953	9864	9589	8867	149743	15680
chr3	193606308	193607158	1	850	0	248.018	18.0098	60	2.0282	11.1775	10672	1729	20138	15884	81537	97703	193243
chr4	48526	49377	1	851	194.784	304.538	101.115	1559.3	49.3771	94.5049	0	1761	3659	2279	74466	757848	76515
chr4	3611835	3612728	1	893	73.7519	267.307	14.7763	394.3	2.84531	21.5874	0	2298	77491	55508	77135	29139	80156
